source;id;projecttitle;year;amount;currency;donor;recipient;recipient_mapped;purpose;sector;sector_mapped
undp_alm;141;Egypt- Second National Communication;n/a;n/a;USD;Egypt Environmental Affairs Agency,UNFCCC Secretariat,UNDP,GEF;Egypt;Egypt;drought/water scarcity,flood,public health,sea level rise;;
undp_alm;142;Democratic Republic of Congo- Second National Communictation;n/a;n/a;USD;Department of Environment, Nature Conservation and Tourism, Democratic Republic of Congo,UNFCCC Secretariat,UNDP,GEF;Democratic Republic of the Congo;Democratic Republic of Congo;disease,land degradation and deforestation,public health,sea level rise;;
undp_alm;143;Dominican Republic- Second National Communication;n/a;n/a;USD;Ministry of Environment and Natural Resources (SEMARENA), Dominican Republic,UNFCCC Secretariat,UNDP,GEF;Dominican Republic;Dominican Republic;disease,drought/water scarcity,public health;;
undp_alm;144;Syria's Second National Communication - In Progress;n/a;420000;USD;Government of Syria,UNDP,GEF;Syrian Arab Republic;Syria;drought/water scarcity,land degradation and deforestation,public health;infrastructure/climate change risk management;infrastructure / risk management
undp_alm;145;Costa Rica's Second National Communication;n/a;350000;USD;Ministry of Environment, Energy and Telecommunications, Costa Rica,UNFCCC Secretariat,UNDP,GEF;Costa Rica;Costa Rica;drought/water scarcity,land degradation and deforestation;infrastructure/climate change risk management;infrastructure / risk management
undp_alm;146;Colombia- Second National Communication;n/a;n/a;USD;Colombia Ministry of Environment and Sustainable Development,UNFCCC Secretariat,UNDP,GEF;Colombia;Colombia;drought/water scarcity,land degradation and deforestation,sea level rise;;
undp_alm;147;Nigeria's Second National Communication - In Progress;n/a;470000;USD;Government of Nigeria,GEF,UNDP;Nigeria;Nigeria;disease,drought/water scarcity,extreme weather events,flood,land degradation and deforestation,public health,sea level rise;infrastructure/climate change risk management;infrastructure / risk management
undp_alm;148;Nauru's Second National Communication - In Progress;n/a;420000;USD;Republic of Nauru,  Department of Commerce, Industry & Environment,Government of Nauru,GEF,UNDP;Nauru;Nauru;drought/water scarcity,extreme weather events,flood,land degradation and deforestation,public health,sea level rise;infrastructure/climate change risk management;infrastructure / risk management
undp_alm;149;Montenegro's Second National Communication - In Progress;n/a;390000;USD;Government of Montenegro,GEF,UNDP;Montenegro;Montenegro;disease,drought/water scarcity,extreme weather events,flood,land degradation and deforestation,public health,sea level rise;infrastructure/climate change risk management;infrastructure / risk management
undp_alm;150;Micronesia's Second National Communication - In Progress;n/a;420000;USD;Government of the Federated States of Micronesia,GEF,UNDP;Micronesia;Non-specific;drought/water scarcity,extreme weather events,flood,land degradation and deforestation,public health,sea level rise;infrastructure/climate change risk management;infrastructure / risk management
undp_alm;151;Marshall Islands' Second National Communication;n/a;420000;USD;Republic of the Marshall Islands,GEF,UNDP;Marshall Islands;Marshall Islands;drought/water scarcity,extreme weather events,flood,land degradation and deforestation,public health,sea level rise;infrastructure/climate change risk management;infrastructure / risk management
undp_alm;152;Mali's Second National Communication - June 2011;n/a;420000;USD;Government of Mali,GEF,UNDP;Mali;Mali;disease,drought/water scarcity,land degradation and deforestation,public health;infrastructure/climate change risk management;infrastructure / risk management
undp_alm;153;Lao PDR's Second National Communication - In Progress;n/a;420000;USD;Lao PDR Ministry of Agriculture and Forestry,Lao PDR National Agriculture and Forestry Research Institute,Water Resources and Environment Agency (WREA), Government of Lao,GEF,UNDP;Lao People's Democratic Republic;Laos;disease,drought/water scarcity,extreme weather events,land degradation and deforestation,public health;infrastructure/climate change risk management;infrastructure / risk management
undp_alm;154;Kiribati's Second National Communication - In Progress;n/a;420000;USD;Government of Kiribati,GEF,UNDP;Kiribati;Kiribati;drought/water scarcity,extreme weather events,flood,land degradation and deforestation,public health,sea level rise;infrastructure/climate change risk management;infrastructure / risk management
undp_alm;155;India's Second National Communication - May 2012;n/a;3850000;USD;Government of India,GEF,UNDP;India;India;disease,drought/water scarcity,extreme weather events,flood,land degradation and deforestation,public health,sea level rise;infrastructure/climate change risk management;infrastructure / risk management
undp_alm;156;Chile- Second National Communication;n/a;n/a;USD;Ministry of the Environment Government of Chile,UNFCCC Secretariat,UNDP,GEF;Chile;Chile;drought/water scarcity,extreme weather events;;
undp_alm;157;Honduras' Second National Communication - In Progress;n/a;420000;USD;Secretariat of Environment and Natural Resources (SERNA), Honduras,GEF,UNDP;Honduras;Honduras;drought/water scarcity,extreme weather events,flood,land degradation and deforestation,public health,sea level rise;infrastructure/climate change risk management;infrastructure / risk management
undp_alm;158;Cape Verde- Second National Communication;n/a;n/a;USD;Minister of Environment, Rural Development and Marine Resources, Cape Verde,UNFCCC Secretariat,UNDP,GEF;Cape Verde;Cape Verde;drought/water scarcity,public health,sea level rise;;
undp_alm;159;Saudi Arabia's Second National Communication - October 2011;n/a;420000;USD;Government of Saudi Arabia,GEF,UNDP;Saudi Arabia;Saudi Arabia;drought/water scarcity,extreme weather events,land degradation and deforestation,sea level rise;infrastructure/climate change risk management;infrastructure / risk management
undp_alm;160;Guyana's Second National Communication - In Progress;n/a;470000;USD;Government of Guyana,GEF,UNDP;Guyana;Guyana;drought/water scarcity,extreme weather events,flood,land degradation and deforestation,sea level rise;infrastructure/climate change risk management;infrastructure / risk management
undp_alm;161;Guatemala's Second National Communication - In Progress;n/a;420000;USD;Ministry of Environment and Natural Resources (MARN), Government of Guatemala,GEF,UNDP;Guatemala;Guatemala;drought/water scarcity,extreme weather events,flood,land degradation and deforestation,sea level rise;infrastructure/climate change risk management;infrastructure / risk management
undp_alm;162;Burundi- Second National Communication;n/a;n/a;USD;Ministry of Water, Environment,  Land Management and Urban Planning , Government of Burundi,UNFCCC Secretariat,UNDP,GEF;Burundi;Burundi;drought/water scarcity,extreme weather events,public health;;
undp_alm;163;Samoa's Second National Communication - 2009;n/a;420000;USD;Ministry of Agriculture and Fisheries, Government of Samoa,Ministry of Health, Government of Samoa,Ministry of Natural Resources and Environment (MNRE), Government of Samoa,Samoa Tourism Authority,GEF,UNDP;Samoa;Samoa;drought/water scarcity,extreme weather events,flood,land degradation and deforestation,public health,sea level rise;infrastructure/climate change risk management;infrastructure / risk management
undp_alm;164;Grenada's Second National Communication - In Progress;n/a;420000;USD;Government of Grenada,GEF,UNDP;Grenada;Grenada;drought/water scarcity,extreme weather events,flood,land degradation and deforestation,public health,sea level rise;infrastructure/climate change risk management;infrastructure / risk management
undp_alm;165;Chad's Second National Communication - In Progress;n/a;420000;USD;Government of Chad,GEF,UNDP;Chad;Chad;drought/water scarcity,extreme weather events,land degradation and deforestation,public health;infrastructure/climate change risk management;infrastructure / risk management
undp_alm;166;Cambodia's Second National Communication - In Progress;n/a;420000;USD;Government of Cambodia,GEF,UNDP;Cambodia;Cambodia;disease,drought/water scarcity,extreme weather events,flood,land degradation and deforestation,public health;infrastructure/climate change risk management;infrastructure / risk management
undp_alm;167;Brazil- Second National Communication;n/a;3400000;USD;Ministry of Science and Technology, Brazil,UNFCCC Secretariat,UNDP,GEF;Brazil;Brazil;land degradation and deforestation,public health,sea level rise;;
undp_alm;168;Gabon's Second National Communication - November 2011;n/a;420000;USD;Government of Gabon,GEF,UNDP;Gabon;Gabon;drought/water scarcity,extreme weather events,land degradation and deforestation,public health,sea level rise;infrastructure/climate change risk management;infrastructure / risk management
undp_alm;169;Eritrea's Second National Communication - In Progress;n/a;420000;USD;Government of Eritrea;Eritrea;Eritrea;drought/water scarcity,extreme weather events,flood,public health,sea level rise;infrastructure/climate change risk management;infrastructure / risk management
undp_alm;170;El Salvador's Second National Communication - In Progress;n/a;420000;USD;El Salvador Ministry of Public Works, Transport, Housing, and Urban Development,Government of El Salvador,GEF,UNDP;El Salvador;El Salvador;drought/water scarcity,extreme weather events,flood,land degradation and deforestation,public health,sea level rise;infrastructure/climate change risk management;infrastructure / risk management
undp_alm;171;Dominca's Second National Communication - In Progress;n/a;420000;USD;Government of Dominica,GEF,UNDP;Dominica;Dominica;drought/water scarcity,extreme weather events,flood,land degradation and deforestation,public health,sea level rise;infrastructure/climate change risk management;infrastructure / risk management
undp_alm;172;Cuba's Second National Communication - In Progress;n/a;420000;USD;Government of Cuba,GEF,UNDP;Cuba;Cuba;disease,drought/water scarcity,extreme weather events,flood,land degradation and deforestation,public health,sea level rise;infrastructure/climate change risk management;infrastructure / risk management
undp_alm;173;CBA Viet Nam: Onion-Based Cultivation Crops to Adapt to Droughts and Saline Intrusion in Vinh Chau Commune;n/a;50000;USD;Women’s Union of Vinh Chau District,UNDP,GEF,The GEF Small Grants Programme;Viet Nam;Vietnam;drought/water scarcity;agriculture/food security;agriculture / food security
undp_alm;174;CBA Viet Nam: Conservation & Sustainable Use of Drought and Salinity-Tolerant Rice Varieties in Phuoc Long Community;n/a;50000;USD;Bac Lieu Farmers’ Associations,UNDP,GEF,The GEF Small Grants Programme;Viet Nam;Vietnam;drought/water scarcity;agriculture/food security;agriculture / food security
undp_alm;175;CBA Viet Nam: Adaptation through Conservation and Sustainable Use of Natural Resources in Thua Thien Hue Province;n/a;50000;USD;Consultative and Research Center on Natural Resource Management (CORENARM),UNDP,GEF,The GEF Small Grants Programme;Viet Nam;Vietnam;extreme weather events,flood,land degradation and deforestation;natural resource management;natural resource management
undp_alm;176;CBA Viet Nam: Sustainable Agricultural Production and Food Security at Phuoc Hoa Commune;n/a;50000;USD;Union of Science and Technology Associations of Binh Dinh Province,UNDP,GEF,The GEF Small Grants Programme;Viet Nam;Vietnam;flood,land degradation and deforestation;agriculture/food security;agriculture / food security
undp_alm;177;CBA Viet Nam: Addressing Drought and Saltwater Intrusion Issues for Agro-Development in the Ky Nam Community;n/a;50000;USD;Ha Tinh Union of Science and Technology Associations,UNDP,GEF,The GEF Small Grants Programme;Viet Nam;Vietnam;drought/water scarcity,land degradation and deforestation;agriculture/food security;agriculture / food security
undp_alm;178;CBA Viet Nam: Minimizing Climate Change Impacts for Sustainable Aquaculture in Con Truong, Hoang Chau Commune;n/a;50000;USD;Fisheries Associations of Thanh Hoa Province,UNDP,GEF,The GEF Small Grants Programme;Viet Nam;Vietnam;extreme weather events,sea level rise;coastal zone development;coastal zone development
